2024-03-20 07:46:16,439: 'd'
2024-03-20 07:46:16,631: Key.space
2024-03-20 07:46:17,335: 'k'
2024-03-20 07:46:17,481: 'e'
2024-03-20 07:46:17,671: 'y'
2024-03-20 07:46:21,771: 'l'
2024-03-20 07:46:21,979: 'o'
2024-03-20 07:46:22,107: 'g'
2024-03-20 07:46:23,259: Key.backspace
2024-03-20 07:46:23,772: Key.backspace
2024-03-20 07:46:23,803: Key.backspace
2024-03-20 07:46:23,834: Key.backspace
2024-03-20 07:46:23,866: Key.backspace
2024-03-20 07:46:23,899: Key.backspace
2024-03-20 07:46:23,930: Key.backspace
2024-03-20 07:46:23,960: Key.backspace
2024-03-20 07:46:23,991: Key.backspace
2024-03-20 07:46:24,748: 'c'
2024-03-20 07:46:24,931: 'd'
2024-03-20 07:46:25,115: Key.space
2024-03-20 07:46:26,203: 'k'
2024-03-20 07:46:26,347: 'e'
2024-03-20 07:46:26,579: 'y'
2024-03-20 07:46:27,355: 'l'
2024-03-20 07:46:27,587: 'o'
2024-03-20 07:46:27,715: 'g'
2024-03-20 07:46:29,740: '.'
2024-03-20 07:46:29,915: 't'
2024-03-20 07:46:30,195: 'x'
2024-03-20 07:46:30,419: 't'
2024-03-20 07:46:31,155: Key.enter
2024-03-23 22:12:24,043: 'l'
2024-03-23 22:12:24,304: 's'
2024-03-23 22:12:24,563: Key.enter
2024-03-23 22:12:27,295: 'c'
2024-03-23 22:12:27,668: 'a'
2024-03-23 22:12:27,913: 't'
2024-03-23 22:12:28,354: Key.space
2024-03-23 22:12:29,182: 'm'
2024-03-23 22:12:29,516: 'e'
2024-03-23 22:12:29,891: 'h'
2024-03-23 22:12:33,390: 'k'
2024-03-23 22:12:34,021: Key.backspace
2024-03-23 22:12:34,087: Key.backspace
2024-03-23 22:12:34,369: Key.backspace
2024-03-23 22:12:34,625: Key.backspace
2024-03-23 22:12:35,331: 'k'
2024-03-23 22:12:35,513: 'e'
2024-03-23 22:12:35,771: 'y'
2024-03-23 22:12:36,548: 'l'
2024-03-23 22:12:36,787: 'o'
2024-03-23 22:12:36,956: 'g'
2024-03-23 22:12:37,971: '.'
2024-03-23 22:12:38,397: 't'
2024-03-23 22:12:39,058: 'x'
2024-03-23 22:12:39,411: 't'
2024-03-23 22:12:39,798: Key.enter
2024-03-23 22:12:49,745: Key.ctrl_l
2024-03-23 22:12:50,055: '\x01'
2024-03-23 22:12:50,954: '\x03'
2024-03-23 22:13:06,352: Key.cmd
2024-03-23 22:13:07,014: 'v'
2024-03-23 22:13:08,592: Key.enter
2024-03-23 22:16:17,319: 'j'
2024-03-23 22:16:18,221: Key.backspace
2024-03-23 22:16:19,399: Key.down
2024-03-23 22:16:19,973: Key.enter
2024-03-23 22:16:29,063: Key.ctrl_l
2024-03-23 22:16:29,317: '\x16'
2024-03-23 22:17:58,779: Key.ctrl_l
2024-03-23 22:18:16,920: 'l'
2024-03-23 22:18:17,330: 's'
2024-03-23 22:18:17,776: Key.enter
2024-03-23 22:18:32,796: Key.backspace
2024-03-23 22:18:33,817: 'p'
2024-03-23 22:18:34,000: 'r'
2024-03-23 22:18:34,204: 'o'
2024-03-23 22:18:34,661: Key.backspace
2024-03-23 22:18:34,829: Key.backspace
2024-03-23 22:18:35,009: Key.backspace
2024-03-23 22:18:35,262: Key.backspace
2024-03-23 22:18:35,435: Key.caps_lock
2024-03-23 22:18:35,811: 'r'
2024-03-23 22:18:36,219: Key.backspace
2024-03-23 22:18:36,572: 'p'
2024-03-23 22:18:36,787: 'r'
2024-03-23 22:18:36,984: 'o'
2024-03-23 22:18:37,269: 'd'
2024-03-23 22:18:37,513: 'i'
2024-03-23 22:18:37,773: 'g'
2024-03-23 22:18:38,985: 'y'
2024-03-23 22:18:39,739: Key.space
2024-03-23 22:18:40,348: Key.backspace
2024-03-23 22:18:40,564: Key.shift
2024-03-23 22:18:40,782: '_'
2024-03-23 22:18:41,343: 't'
2024-03-23 22:18:41,653: 'a'
2024-03-23 22:18:42,097: 's'
2024-03-23 22:18:42,275: 'k'
2024-03-23 22:18:44,131: Key.shift
2024-03-23 22:18:44,157: '_'
2024-03-23 22:18:45,318: '0'
2024-03-23 22:18:46,059: '3'
2024-03-23 22:18:47,562: Key.backspace
2024-03-23 22:18:47,889: '4'
2024-03-23 22:19:27,371: Key.caps_lock
2024-03-23 22:19:28,295: Key.cmd
2024-03-23 22:19:28,586: Key.left
2024-03-23 22:19:51,556: 'g'
2024-03-23 22:19:52,161: Key.enter
2024-03-23 22:19:55,115: 'g'
2024-03-23 22:19:55,482: 'i'
2024-03-23 22:19:58,689: 'g'
2024-03-23 22:19:59,087: 'u'
2024-03-23 22:19:59,847: Key.backspace
2024-03-23 22:20:00,380: 'i'
2024-03-23 22:20:01,239: Key.backspace
2024-03-23 22:20:01,463: Key.backspace
2024-03-23 22:20:01,940: 'i'
2024-03-23 22:20:02,541: Key.enter
2024-03-23 22:20:23,949: 'c'
2024-03-23 22:20:24,235: 'd'
2024-03-23 22:20:24,469: Key.space
2024-03-23 22:20:26,423: Key.backspace
2024-03-23 22:20:26,629: Key.backspace
2024-03-23 22:20:27,320: Key.backspace
2024-03-23 22:20:27,712: 'l'
2024-03-23 22:20:27,950: 's'
2024-03-23 22:20:28,201: Key.enter
2024-03-23 22:20:32,150: 'c'
2024-03-23 22:20:32,365: 'd'
2024-03-23 22:20:32,625: Key.space
2024-03-23 22:20:33,682: Key.caps_lock
2024-03-23 22:20:33,916: 'p'
2024-03-23 22:20:34,156: 'r'
2024-03-23 22:20:34,417: 'o'
2024-03-23 22:20:34,685: 'd'
2024-03-23 22:20:35,110: 'i'
2024-03-23 22:20:35,394: 'g'
2024-03-23 22:20:35,841: 'y'
2024-03-23 22:20:36,457: Key.space
2024-03-23 22:20:37,503: Key.backspace
2024-03-23 22:20:38,758: Key.backspace
2024-03-23 22:20:39,291: Key.backspace
2024-03-23 22:20:39,321: Key.backspace
2024-03-23 22:20:39,351: Key.backspace
2024-03-23 22:20:39,382: Key.backspace
2024-03-23 22:20:39,412: Key.backspace
2024-03-23 22:20:39,455: Key.backspace
2024-03-23 22:20:39,485: Key.backspace
2024-03-23 22:20:39,516: Key.backspace
2024-03-23 22:20:39,546: Key.backspace
2024-03-23 22:20:39,577: Key.backspace
2024-03-23 22:20:39,608: Key.backspace
2024-03-23 22:20:39,642: Key.backspace
2024-03-23 22:20:39,673: Key.backspace
2024-03-23 22:20:39,703: Key.backspace
2024-03-23 22:20:54,095: 'g'
2024-03-23 22:20:54,225: 'i'
2024-03-23 22:20:54,454: 't'
2024-03-23 22:20:55,177: Key.backspace
2024-03-23 22:20:55,353: Key.backspace
2024-03-23 22:20:55,522: Key.backspace
2024-03-23 22:20:55,677: Key.backspace
2024-03-23 22:20:55,817: Key.caps_lock
2024-03-23 22:20:56,285: 'g'
2024-03-23 22:20:56,443: 'i'
2024-03-23 22:20:57,600: 't'
2024-03-23 22:20:57,973: Key.space
2024-03-23 22:21:00,066: '.'
2024-03-23 22:21:00,255: 'a'
2024-03-23 22:21:00,532: 'd'
2024-03-23 22:21:00,710: 'd'
2024-03-23 22:21:01,679: Key.backspace
2024-03-23 22:21:01,927: Key.backspace
2024-03-23 22:21:02,150: Key.backspace
2024-03-23 22:21:02,445: Key.backspace
2024-03-23 22:21:03,393: Key.backspace
2024-03-23 22:21:04,315: Key.space
2024-03-23 22:21:05,650: '.'
2024-03-23 22:21:06,155: Key.space
2024-03-23 22:21:06,476: 'a'
2024-03-23 22:21:06,979: 'd'
2024-03-23 22:21:07,211: 'd'
2024-03-23 22:21:08,280: Key.enter
2024-03-23 22:21:15,849: 'g'
2024-03-23 22:21:16,029: 'i'
2024-03-23 22:21:16,164: 't'
2024-03-23 22:21:16,486: Key.space
2024-03-23 22:21:16,896: 'a'
2024-03-23 22:21:17,214: 'd'
2024-03-23 22:21:17,400: 'd'
2024-03-23 22:21:18,072: Key.backspace
2024-03-23 22:21:18,807: 'd'
2024-03-23 22:21:19,245: Key.space
2024-03-23 22:21:20,093: ','
2024-03-23 22:21:20,626: Key.backspace
2024-03-23 22:21:21,095: Key.backspace
2024-03-23 22:21:21,903: Key.space
2024-03-23 22:21:22,175: '.'
2024-03-23 22:21:22,643: Key.enter
2024-03-23 22:21:25,556: 'g'
2024-03-23 22:21:25,714: 'i'
2024-03-23 22:21:25,859: 't'
2024-03-23 22:21:26,478: Key.space
2024-03-23 22:21:27,104: 'c'
2024-03-23 22:21:28,507: 'l'
2024-03-23 22:21:28,786: 'o'
2024-03-23 22:21:33,181: 'n'
2024-03-23 22:21:33,445: 'e'
2024-03-23 22:21:33,774: Key.space
2024-03-23 22:21:34,613: Key.ctrl_l
2024-03-23 22:21:34,865: '\x16'
2024-03-23 22:21:35,659: Key.enter
2024-03-23 22:21:42,946: 'g'
2024-03-23 22:21:43,134: 'i'
2024-03-23 22:21:43,358: 'y'
2024-03-23 22:21:43,628: Key.space
2024-03-23 22:21:44,126: Key.backspace
2024-03-23 22:21:44,327: Key.backspace
2024-03-23 22:21:44,519: 't'
2024-03-23 22:21:44,810: Key.space
2024-03-23 22:21:45,058: 'a'
2024-03-23 22:21:45,403: 'd'
2024-03-23 22:21:45,592: 'd'
2024-03-23 22:21:46,415: '.'
2024-03-23 22:21:46,792: Key.enter
2024-03-23 22:21:48,880: Key.up
2024-03-23 22:21:49,450: Key.backspace
2024-03-23 22:21:49,852: Key.space
2024-03-23 22:21:51,147: '.'
2024-03-23 22:21:51,589: Key.enter
2024-03-23 22:21:58,331: 'l'
2024-03-23 22:21:58,510: 's'
2024-03-23 22:21:58,942: Key.enter
2024-03-23 22:22:16,410: 'c'
2024-03-23 22:22:16,651: 'd'
2024-03-23 22:22:16,900: Key.space
2024-03-23 22:22:21,104: Key.backspace
2024-03-23 22:22:21,435: Key.backspace
2024-03-23 22:22:21,822: Key.backspace
2024-03-23 22:22:22,150: Key.backspace
2024-03-23 22:22:22,585: Key.backspace
2024-03-23 22:22:23,332: 'f'
2024-03-23 22:22:23,782: Key.backspace
2024-03-23 22:22:24,008: 'g'
2024-03-23 22:22:24,165: 'i'
2024-03-23 22:22:24,332: 't'
2024-03-23 22:22:24,521: Key.space
2024-03-23 22:22:24,834: 'c'
2024-03-23 22:22:24,971: 'o'
2024-03-23 22:22:25,505: 'm'
2024-03-23 22:22:25,672: 'm'
2024-03-23 22:22:25,926: 'i'
2024-03-23 22:22:26,374: 't'
2024-03-23 22:22:27,064: Key.space
2024-03-23 22:22:27,736: '0'
2024-03-23 22:22:28,206: 'm'
2024-03-23 22:22:28,809: Key.backspace
2024-03-23 22:22:29,062: Key.backspace
2024-03-23 22:22:29,574: '0'
2024-03-23 22:22:29,893: Key.backspace
2024-03-23 22:22:30,195: '-'
2024-03-23 22:22:30,551: 'm'
2024-03-23 22:22:30,787: Key.space
2024-03-23 22:22:33,400: Key.shift
2024-03-23 22:22:33,533: '"'
2024-03-23 22:22:43,422: 'p'
2024-03-23 22:22:44,320: Key.backspace
2024-03-23 22:22:46,218: 'k'
2024-03-23 22:22:46,419: 'e'
2024-03-23 22:22:47,149: 'y'
2024-03-23 22:22:47,874: 'l'
2024-03-23 22:22:48,142: 'o'
2024-03-23 22:22:48,919: 'g'
2024-03-23 22:22:49,169: 'g'
2024-03-23 22:22:49,364: 'e'
2024-03-23 22:22:49,611: 'r'
2024-03-23 22:22:50,194: Key.shift
2024-03-23 22:22:50,412: '"'
2024-03-23 22:23:02,292: Key.enter
2024-03-23 22:23:11,710: 'i'
2024-03-23 22:23:11,881: 'g'
2024-03-23 22:23:12,082: 't'
2024-03-23 22:23:12,686: Key.backspace
2024-03-23 22:23:13,041: Key.backspace
2024-03-23 22:23:13,397: Key.backspace
2024-03-23 22:23:13,648: Key.backspace
2024-03-23 22:23:13,873: 'g'
2024-03-23 22:23:14,316: 'i'
2024-03-23 22:23:14,497: 't'
2024-03-23 22:23:14,742: Key.space
2024-03-23 22:23:16,283: 'p'
2024-03-23 22:23:16,688: 'u'
2024-03-23 22:23:16,871: 's'
2024-03-23 22:23:17,156: 'h'
2024-03-23 22:23:18,110: Key.space
2024-03-23 22:23:19,991: Key.caps_lock
2024-03-23 22:23:20,226: 'p'
2024-03-23 22:23:20,532: 'r'
2024-03-23 22:23:20,725: 'o'
2024-03-23 22:23:22,050: 'd'
2024-03-23 22:23:53,504: 'l'
2024-03-23 22:23:53,711: 'd'
2024-03-23 22:23:54,319: Key.backspace
2024-03-23 22:23:54,509: Key.backspace
2024-03-23 22:23:54,681: Key.backspace
2024-03-23 22:23:54,891: 'a'
2024-03-23 22:23:55,286: 'l'
2024-03-23 22:23:55,683: 's'
2024-03-23 22:23:56,678: Key.backspace
2024-03-23 22:23:56,841: Key.backspace
2024-03-23 22:23:57,000: Key.backspace
2024-03-23 22:23:57,153: Key.backspace
2024-03-23 22:23:57,331: Key.caps_lock
2024-03-23 22:23:58,872: 'l'
2024-03-23 22:23:59,048: 's'
2024-03-23 22:23:59,274: Key.enter
2024-03-23 22:24:00,044: 'c'
2024-03-23 22:24:00,226: 'd'
2024-03-23 22:24:00,579: Key.space
2024-03-23 22:24:01,508: Key.caps_lock
2024-03-23 22:24:02,014: 'p'
2024-03-23 22:24:02,210: 'r'
2024-03-23 22:24:02,343: 'o'
2024-03-23 22:24:03,377: 'd'
2024-03-23 22:24:03,711: 'i'
2024-03-23 22:24:05,616: 't'
2024-03-23 22:24:06,074: 'y'
2024-03-23 22:24:06,268: Key.shift
2024-03-23 22:24:06,484: '_'
2024-03-23 22:24:07,923: 't'
2024-03-23 22:24:08,133: 'a'
2024-03-23 22:24:08,370: 's'
2024-03-23 22:24:08,558: 'k'
2024-03-23 22:24:09,318: Key.shift
2024-03-23 22:24:09,707: '_'
2024-03-23 22:24:10,217: 'o'
2024-03-23 22:24:11,428: '4'
2024-03-23 22:24:11,691: Key.enter
2024-03-23 22:24:13,089: Key.caps_lock
2024-03-23 22:24:15,033: 'g'
2024-03-23 22:24:15,201: 'i'
2024-03-23 22:24:15,339: 't'
2024-03-23 22:24:15,618: Key.space
2024-03-23 22:24:16,446: 'c'
2024-03-23 22:24:17,526: 'l'
2024-03-23 22:24:17,767: 'o'
2024-03-23 22:24:17,965: 'e'
2024-03-23 22:24:18,131: 'n'
2024-03-23 22:24:18,611: Key.space
2024-03-23 22:24:19,060: Key.backspace
2024-03-23 22:24:19,255: Key.backspace
2024-03-23 22:24:19,432: Key.backspace
2024-03-23 22:24:19,868: 'n'
2024-03-23 22:24:20,029: 'e'
2024-03-23 22:24:20,510: Key.space
2024-03-23 22:24:20,791: Key.ctrl_l
2024-03-23 22:24:21,122: '\x16'
2024-03-23 22:24:21,715: Key.enter
2024-03-23 22:24:24,228: 'c'
2024-03-23 22:29:38,118: Key.enter
2024-03-23 22:29:39,999: Key.enter
2024-03-23 22:30:22,817: Key.backspace
2024-03-23 22:30:28,081: 'g'
2024-03-23 22:30:28,207: 'i'
2024-03-23 22:30:28,354: 't'
2024-03-23 22:30:28,652: Key.space
2024-03-23 22:30:31,025: 'c'
2024-03-23 22:30:31,615: 'l'
2024-03-23 22:30:31,868: 'o'
2024-03-23 22:30:32,096: 'n'
2024-03-23 22:30:32,258: 'e'
2024-03-23 22:30:32,438: Key.space
2024-03-23 22:30:32,878: Key.shift
2024-03-23 22:30:33,313: 'V'
2024-03-23 22:30:34,280: Key.backspace
2024-03-23 22:30:34,861: Key.ctrl_l
2024-03-23 22:30:45,181: Key.ctrl_l
2024-03-23 22:30:46,165: '\x16'
2024-03-23 22:30:47,540: Key.enter
2024-03-23 22:30:56,526: 'g'
2024-03-23 22:30:56,737: 'i'
2024-03-23 22:30:56,883: 't'
2024-03-23 22:30:57,046: Key.space
2024-03-23 22:30:57,276: 's'
2024-03-23 22:30:57,547: 't'
2024-03-23 22:30:58,037: Key.caps_lock
2024-03-23 22:30:58,866: Key.caps_lock
2024-03-23 22:30:59,214: 'a'
2024-03-23 22:30:59,553: 't'
2024-03-23 22:31:00,374: 'u'
2024-03-23 22:31:00,545: 's'
2024-03-23 22:31:00,848: Key.enter
2024-03-23 22:31:09,285: 'g'
2024-03-23 22:31:09,498: 'i'
2024-03-23 22:31:09,634: 't'
2024-03-23 22:31:09,899: Key.space
2024-03-23 22:31:10,456: 'a'
2024-03-23 22:31:10,749: 'd'
2024-03-23 22:31:10,967: 'd'
2024-03-23 22:31:11,466: Key.space
2024-03-23 22:31:14,238: Key.backspace
2024-03-23 22:31:14,768: Key.backspace
2024-03-23 22:31:14,798: Key.backspace
2024-03-23 22:31:14,829: Key.backspace
2024-03-23 22:31:14,861: Key.backspace
2024-03-23 22:31:14,903: Key.backspace
2024-03-23 22:31:14,946: Key.backspace
2024-03-23 22:31:14,976: Key.backspace
2024-03-23 22:31:15,006: Key.backspace
2024-03-23 22:31:15,036: Key.backspace
2024-03-23 22:31:15,546: 'l'
2024-03-23 22:31:15,716: 's'
2024-03-23 22:31:16,389: Key.enter
2024-03-23 22:31:17,665: 'g'
2024-03-23 22:31:17,813: 'i'
2024-03-23 22:31:17,971: 't'
2024-03-23 22:31:18,167: Key.space
2024-03-23 22:31:18,831: 'a'
2024-03-23 22:31:19,149: 'd'
2024-03-23 22:31:19,282: 'd'
2024-03-23 22:31:19,595: Key.space
2024-03-23 22:31:20,317: Key.caps_lock
2024-03-23 22:31:20,897: 'p'
2024-03-23 22:31:21,062: 'r'
2024-03-23 22:31:21,254: 'o'
2024-03-23 22:31:22,001: 'g'
2024-03-23 22:31:22,391: 'i'
2024-03-23 22:31:22,798: 'd'
2024-03-23 22:31:24,187: 'y'
2024-03-23 22:31:24,556: Key.shift
2024-03-23 22:31:24,729: '_'
2024-03-23 22:31:25,076: 't'
2024-03-23 22:31:25,303: 'a'
2024-03-23 22:31:25,596: 's'
2024-03-23 22:31:25,749: 'k'
2024-03-23 22:31:26,076: Key.shift
2024-03-23 22:31:26,312: '_'
2024-03-23 22:31:27,227: 'o'
2024-03-23 22:31:27,369: 'r'
2024-03-23 22:31:28,822: Key.backspace
2024-03-23 22:31:29,049: Key.backspace
2024-03-23 22:31:29,682: '0'
2024-03-23 22:31:30,017: '4'
2024-03-23 22:31:33,171: Key.enter
2024-03-23 22:31:43,471: Key.ctrl_l
2024-03-23 22:32:00,622: 'g'
2024-03-23 22:32:01,078: Key.caps_lock
2024-03-23 22:32:02,120: Key.backspace
2024-03-23 22:32:02,851: 'g'
2024-03-23 22:32:03,119: 't'
2024-03-23 22:32:03,262: Key.space
2024-03-23 22:32:03,662: Key.backspace
2024-03-23 22:32:03,896: Key.backspace
2024-03-23 22:32:04,148: 'i'
2024-03-23 22:32:04,498: 't'
2024-03-23 22:32:04,666: Key.space
2024-03-23 22:32:04,885: 's'
2024-03-23 22:32:05,125: 't'
2024-03-23 22:32:05,365: 'a'
2024-03-23 22:32:05,571: 't'
2024-03-23 22:32:05,800: 'u'
2024-03-23 22:32:05,976: 's'
2024-03-23 22:32:06,338: Key.enter
2024-03-23 22:32:09,842: Key.ctrl_l
2024-03-23 22:32:19,932: 'h'
2024-03-23 22:32:20,276: 'o'
2024-03-23 22:32:23,034: 'h'
2024-03-23 22:32:23,295: 'o'
2024-03-23 22:32:23,468: 'w'
2024-03-23 22:32:23,610: Key.space
2024-03-23 22:32:23,810: 't'
2024-03-23 22:32:23,954: 'o'
2024-03-23 22:32:24,222: Key.space
2024-03-23 22:32:24,919: 'e'
2024-03-23 22:32:25,032: 'l'
2024-03-23 22:32:25,172: 'e'
2024-03-23 22:32:25,750: Key.backspace
2024-03-23 22:32:25,974: Key.backspace
2024-03-23 22:32:26,294: Key.backspace
2024-03-23 22:32:26,728: 'd'
2024-03-23 22:32:26,969: 'e'
2024-03-23 22:32:27,118: 'l'
2024-03-23 22:32:27,237: 'e'
2024-03-23 22:32:27,675: 't'
2024-03-23 22:32:28,104: Key.space
2024-03-23 22:32:28,497: Key.backspace
2024-03-23 22:32:28,712: 'e'
2024-03-23 22:32:28,866: Key.space
2024-03-23 22:32:29,590: 'g'
2024-03-23 22:32:29,733: 'i'
2024-03-23 22:32:29,875: 't'
2024-03-23 22:32:30,345: 'b'
2024-03-23 22:32:30,668: 'u'
2024-03-23 22:32:30,897: 'g'
2024-03-23 22:32:31,126: Key.space
2024-03-23 22:32:31,535: Key.backspace
2024-03-23 22:32:31,728: Key.backspace
2024-03-23 22:32:31,952: Key.backspace
2024-03-23 22:32:33,178: 'h'
2024-03-23 22:32:33,444: 'u'
2024-03-23 22:32:34,014: 'b'
2024-03-23 22:32:34,345: Key.space
2024-03-23 22:32:35,126: 'r'
2024-03-23 22:32:35,276: 'e'
2024-03-23 22:32:36,014: 'p'
2024-03-23 22:32:36,354: 'o'
2024-03-23 22:32:36,542: 's'
2024-03-23 22:32:36,816: 'i'
2024-03-23 22:32:36,962: 't'
2024-03-23 22:32:37,316: 'y'
2024-03-23 22:32:37,818: Key.enter
2024-03-23 22:35:14,732: 'u'
2024-03-23 22:35:18,667: Key.backspace
2024-03-23 22:35:35,812: Key.backspace
2024-03-23 22:35:36,324: Key.backspace
2024-03-23 22:35:36,357: Key.backspace
2024-03-23 22:35:36,388: Key.backspace
2024-03-23 22:35:36,412: Key.backspace
2024-03-23 22:35:36,451: Key.backspace
2024-03-23 22:35:36,483: Key.backspace
2024-03-23 22:35:36,522: Key.backspace
2024-03-23 22:35:36,555: Key.backspace
2024-03-23 22:35:36,588: Key.backspace
2024-03-23 22:35:36,621: Key.backspace
2024-03-23 22:35:36,652: Key.backspace
2024-03-23 22:35:36,684: Key.backspace
2024-03-23 22:35:36,722: Key.backspace
2024-03-23 22:35:36,753: Key.backspace
2024-03-23 22:35:37,247: Key.backspace
2024-03-23 22:35:37,750: Key.backspace
2024-03-23 22:35:37,787: Key.backspace
2024-03-23 22:35:37,818: Key.backspace
2024-03-23 22:35:37,850: Key.backspace
2024-03-23 22:35:37,883: Key.backspace
2024-03-23 22:35:37,920: Key.backspace
2024-03-23 22:35:37,953: Key.backspace
2024-03-23 22:35:37,993: Key.backspace
2024-03-23 22:35:38,020: Key.backspace
2024-03-23 22:35:38,044: Key.backspace
2024-03-23 22:35:38,673: Key.backspace
2024-03-23 22:35:39,184: Key.backspace
2024-03-23 22:35:39,514: Key.backspace
2024-03-23 22:35:39,687: Key.backspace
2024-03-23 22:35:40,135: Key.backspace
2024-03-23 22:35:40,377: Key.backspace
2024-03-23 22:35:40,603: Key.backspace
2024-03-23 22:35:40,999: Key.backspace
2024-03-23 22:35:41,214: Key.backspace
2024-03-23 22:35:41,428: Key.backspace
2024-03-23 22:35:41,645: Key.backspace
2024-03-23 22:35:41,853: Key.backspace
2024-03-23 22:35:42,118: Key.backspace
2024-03-23 22:35:42,613: Key.backspace
2024-03-23 22:35:43,677: Key.caps_lock
2024-03-23 22:35:44,383: 'p'
2024-03-23 22:35:44,830: 'r'
2024-03-23 22:35:45,430: 'o'
2024-03-23 22:35:45,871: 'd'
2024-03-23 22:35:46,703: 'i'
2024-03-23 22:35:47,011: 'g'
2024-03-23 22:35:47,285: 'y'
2024-03-23 22:35:47,311: 't'
2024-03-23 22:35:48,736: Key.backspace
2024-03-23 22:35:50,731: Key.shift_r
2024-03-23 22:35:51,162: '_'
2024-03-23 22:35:52,444: 't'
2024-03-23 22:35:52,817: 'a'
2024-03-23 22:35:53,082: 's'
2024-03-23 22:35:53,756: 'k'
2024-03-23 22:35:53,776: 'l'
2024-03-23 22:35:55,294: Key.backspace
2024-03-23 22:35:56,438: Key.shift_r
2024-03-23 22:35:56,853: '_'
2024-03-23 22:35:57,205: '0'
2024-03-23 22:35:58,107: '4'
2024-03-23 22:38:45,770: Key.enter
2024-03-23 22:38:45,786: <110>
2024-03-23 22:38:45,802: <96>
2024-03-23 22:38:46,407: Key.ctrl_l
2024-03-23 22:38:46,939: Key.ctrl_l
2024-03-23 22:38:46,986: Key.ctrl_l
2024-03-23 22:38:47,017: Key.ctrl_l
2024-03-23 22:38:47,048: Key.ctrl_l
2024-03-23 22:38:47,080: Key.ctrl_l
2024-03-23 22:38:47,111: Key.ctrl_l
2024-03-23 22:38:47,143: Key.ctrl_l
2024-03-23 22:38:47,175: Key.ctrl_l
